week_start_date,sku_id,category,current_price,recommended_price,predicted_gross_margin,price_change_pct,current_quantity,predicted_quantity,volume_change_pct,historical_revenue,cost_price,predicted_revenue,revenue_change_pct,historical_profit,predicted_profit,profit_change_pct,elasticity,elasticity_p_value,elasticity_significant
2024-08-19,SKU0007,Electronics,20217.863797468355,,,,79,,,1597211.24,12000,,,649211.2400000001,,,-2.5623,0.0358,True
2024-08-26,SKU0007,Electronics,18829.28850574713,,,,87,,,1638148.1,12000,,,594148.1000000002,,,-2.5623,0.0358,True
2024-09-02,SKU0007,Electronics,20253.68297297297,,,,74,,,1498772.5399999998,12000,,,610772.5399999997,,,-2.5623,0.0358,True
2024-09-09,SKU0007,Electronics,19182.55411764706,,,,85,,,1630517.1000000003,12000,,,610517.1000000002,,,-2.5623,0.0358,True
2024-09-16,SKU0007,Electronics,16073.07017699115,,,,113,,,1816256.93,12000,,,460256.93,,,-1.1019,0.0358,True
2024-09-23,SKU0007,Electronics,16284.120390625,,,,128,,,2084367.41,12000,,,548367.4099999999,,,-1.1019,0.0358,True
2024-09-30,SKU0007,Electronics,20700.04162162162,,,,74,,,1531803.08,12000,,,643803.08,,,-2.5623,0.0358,True
2024-10-07,SKU0007,Electronics,17447.501341463412,,,,82,,,1430695.1099999999,12000,,,446695.1099999998,,,-2.5623,0.0358,True
2024-10-14,SKU0007,Electronics,17096.938674698795,,,,83,,,1419045.91,12000,,,423045.91,,,-2.5623,0.0358,True
2024-10-21,SKU0007,Electronics,18052.95506849315,,,,73,,,1317865.72,12000,,,441865.7199999999,,,-2.5623,0.0358,True
2024-10-28,SKU0007,Electronics,18804.29544117648,,,,68,,,1278692.0900000008,12000,,,462692.09000000067,,,-2.5623,0.0358,True
2024-11-04,SKU0007,Electronics,18373.10461538462,,,,104,,,1910802.8800000004,12000,,,662802.8800000004,,,-2.5623,0.0358,True
2024-11-11,SKU0007,Electronics,20417.5346031746,,,,63,,,1286304.68,12000,,,530304.6799999999,,,-2.5623,0.0358,True
2024-11-18,SKU0007,Electronics,17388.284022988504,,,,87,,,1512780.71,12000,,,468780.70999999985,,,-2.5623,0.0358,True
2024-11-25,SKU0007,Electronics,20153.67891891892,,,,74,,,1491372.24,12000,,,603372.24,,,-2.5623,0.0358,True
2024-12-02,SKU0007,Electronics,18520.22247311828,,,,93,,,1722380.69,12000,,,606380.69,,,-2.5623,0.0358,True
2024-12-09,SKU0007,Electronics,18372.47875,,,,80,,,1469798.2999999998,12000,,,509798.2999999999,,,-2.5623,0.0358,True
2024-12-16,SKU0007,Electronics,18397.40542553192,,,,94,,,1729356.1100000006,12000,,,601356.1100000006,,,-2.5623,0.0358,True
2024-12-23,SKU0007,Electronics,20292.97670731708,,,,82,,,1664024.0900000005,12000,,,680024.0900000005,,,-2.5623,0.0358,True
2024-12-30,SKU0007,Electronics,20295.697222222225,,,,18,,,365322.55000000005,12000,,,149322.55000000005,,,-2.5623,0.0358,True
2024-07-01,SKU0008,Groceries,597.4270705244122,,,,553,,,330377.17,550,,,26227.169999999955,,,-0.4593,0.4138,False
2024-07-08,SKU0008,Groceries,629.7147558770343,672.888958356987,18.262888227063296,6.856152262117776,553,536.4107914430645,-2.9998568819051608,348232.26,550,360944.89870557067,3.6506206247435724,44082.259999999995,65918.9634118852,49.53626109887561,-0.4593,0.4138,False
2024-07-15,SKU0008,Groceries,672.4651439539347,724.115102050418,24.045224517123096,7.680689261125706,521,505.3853504517331,-2.997053656097304,350354.33999999997,550,365957.164617143,4.453441226714361,63804.33999999996,87995.2218686898,37.91416362694113,-0.4112,0.4138,False
2024-07-22,SKU0008,Groceries,741.4045029239766,773.8699793792568,28.928629530096174,4.378915467500111,342,336.02572817297977,-1.7468631073158547,253560.34,550,260040.22333212363,2.5555587013819325,65460.33999999998,75226.07283698475,14.918548906077733,-0.4112,0.4138,False
2024-07-29,SKU0008,Groceries,674.7499496221662,726.5731153450041,24.302181241754393,7.680351180738421,397,385.10219416300515,-2.9969284224168335,267875.73,550,279804.9009392113,4.4532481308446,49525.729999999996,67998.69414955848,37.2997311691488,-0.4112,0.4138,False
2024-08-05,SKU0008,Groceries,587.6453747323341,,,,467,,,274430.39,550,,,17580.390000000007,,,-0.4593,0.4138,False
2024-08-12,SKU0008,Groceries,560.6041772151898,,,,553,,,310014.1099999999,550,,,5864.109999999955,,,-0.4593,0.4138,False
2024-08-19,SKU0008,Groceries,738.5768842729971,763.3010140066834,27.944547444923973,3.3475363581170203,337,332.46787544189596,-1.3448440825234553,248900.41,550,253773.0664494469,1.9576731309711048,63550.41000000001,70915.73495640414,11.589736331211897,-0.4112,0.4138,False
2024-08-26,SKU0008,Groceries,630.4831793478261,678.9505488591058,18.992627530206956,7.687337441962283,368,356.96178038132626,-2.9995162007265597,232017.81,550,242359.39671162504,4.457238309259548,29617.809999999998,46030.417501895594,55.41465591782646,-0.4112,0.4138,False
2024-09-02,SKU0008,Groceries,675.1580270270271,727.0121284743545,24.347892083426043,7.6802910387751,370,358.9114472663603,-2.9969061442269407,249808.47,550,260932.97521092766,4.453213780512599,46308.470000000016,63531.679214429496,37.19235209979832,-0.4112,0.4138,False
2024-09-09,SKU0008,Groceries,614.2448587570622,,,,354,,,217442.68,550,,,22742.680000000004,,,-0.4112,0.4138,False
2024-09-16,SKU0008,Groceries,581.8538049713193,,,,523,,,304309.54,550,,,16659.539999999983,,,-0.4593,0.4138,False
2024-09-23,SKU0008,Groceries,667.2858969072165,712.9959755984006,22.86071467115953,6.8501490744888205,485,470.46283390083676,-2.997353834879024,323633.66000000003,550,335438.1072399154,3.647472033630672,56883.66000000001,76683.54859445519,34.80769098622554,-0.4593,0.4138,False
2024-09-30,SKU0008,Groceries,701.379095477387,755.2209760561803,27.1736329581124,7.6765733290277804,398,386.07779469491953,-2.9955289711257493,279148.88,550,291574.04894311476,4.451090379841305,60248.880000000005,79231.261860909,31.506613668020034,-0.4112,0.4138,False
2024-10-07,SKU0008,Groceries,738.6765060240964,745.8997550822517,26.2635499941476,0.9778636519840234,415,413.3427192310986,-0.39934476359069215,306550.75,550,308312.23303950834,0.5746138411040658,78300.75,80973.73746240413,3.4137443924919353,-0.4112,0.4138,False
2024-10-14,SKU0008,Groceries,699.1014249363867,736.2477678235374,25.29688726583371,5.313441163495081,393,384.7221669750835,-2.106318835856613,274746.86,550,283250.83666763944,3.095204315579614,58596.85999999998,71653.64483134354,22.28239675529298,-0.4112,0.4138,False
2024-10-21,SKU0008,Groceries,719.5525476190477,731.3003300450406,24.791501192659705,1.6326510780714454,420,417.2124082649854,-0.6637123178606208,302212.07,550,305107.5718630701,0.9581026538979964,71212.07000000002,75640.74731732807,6.218998152038058,-0.4112,0.4138,False
2024-10-28,SKU0008,Groceries,631.4804488778055,680.0234198682505,19.120432630605805,7.68716926655606,401,388.9721898220127,-2.999453909722516,253223.66000000003,550,264510.19875640736,4.457142257720825,32673.66000000002,50575.494354300376,54.78980424690818,-0.4112,0.4138,False
2024-11-04,SKU0008,Groceries,663.046497461929,713.9824423602505,22.967293399843957,7.682107528400928,394,382.18953868969476,-2.997579012767826,261240.32000000004,550,272876.6202782057,4.454251272623488,44540.32000000002,62672.3739988736,40.70930338819652,-0.4112,0.4138,False
2024-11-11,SKU0008,Groceries,630.1656612529002,678.6089602025951,18.951851175705016,7.687391098616758,431,418.07199951782604,-2.999536074750342,271601.4,550,283707.40488261177,4.457268954656257,34551.4,53767.80514780744,55.616863999164835,-0.4112,0.4138,False
2024-11-18,SKU0008,Groceries,649.793164556962,699.7243945398429,21.39762393710821,7.684172857823879,395,383.15654105109684,-2.9983440376969983,256668.3,550,268103.9787009592,4.45543088139797,39418.29999999998,57367.88112285595,45.53616244956271,-0.4112,0.4138,False
2024-11-25,SKU0008,Groceries,618.6715544041451,,,,386,,,238807.22000000003,550,,,26507.22000000002,,,-0.4112,0.4138,False
2024-12-02,SKU0008,Groceries,696.2682766990292,734.2885994001366,25.097570567034232,5.460585233232185,412,403.0904743597875,-2.162506223352545,286862.53,550,295984.73984918505,3.17999351437952,60262.53000000004,74284.9789513019,23.268935026959305,-0.4112,0.4138,False
2024-12-09,SKU0008,Groceries,699.6560087719298,730.8453493195899,24.74468086688315,4.457810717927679,456,447.89512612892753,-1.7773846208492206,319043.14,550,327342.0699142378,2.601193654951439,68243.13999999998,80999.75054332768,18.692883333515574,-0.4112,0.4138,False
2024-12-16,SKU0008,Groceries,610.9104303278688,,,,488,,,298124.29,550,,,29724.289999999957,,,-0.4112,0.4138,False
2024-12-23,SKU0008,Groceries,672.5657069408741,724.2232885637295,24.05657085527406,7.6806743325967375,389,377.34148278909174,-2.997048126197499,261628.06,550,273279.48957702995,4.453432700234816,47678.06000000001,65741.6740430295,37.88663809523602,-0.4112,0.4138,False
2024-12-30,SKU0008,Groceries,680.3096551724137,732.5542936773694,24.920240759351785,7.679538002693076,116,112.52391245025218,-2.996627198058466,78915.92,550,82429.87520680865,4.452783680160666,15115.919999999993,20541.72335916994,35.89462870384303,-0.4112,0.4138,False
2024-07-01,SKU0009,Groceries,904.0922244488976,,,,499,,,451142.0199999999,850,,,26992.019999999895,,,-0.6142,0.1053,False
2024-07-08,SKU0009,Groceries,1026.7689019607844,1077.1473678806176,21.087863615871807,4.906504844822157,510,495.21447554394615,-2.8991224423635,523652.1400000001,850,533418.9688685421,1.865136819366775,90152.14000000006,112486.66465618784,24.774258998386255,-0.6142,0.1053,False
2024-07-15,SKU0009,Groceries,978.5314383561644,,,,438,,,428596.76999999996,850,,,56296.76999999999,,,-2.3852,0.1053,False
2024-07-22,SKU0009,Groceries,1051.9751260504202,1065.495079907487,20.22487799063302,1.285197104215463,476,461.7200000000001,-2.9999999999999805,500740.16,850,491960.388294885,-1.7533588089109875,96140.15999999999,99498.38829488492,3.493054614101876,-2.3852,0.1053,False
2024-07-29,SKU0009,Groceries,1049.4804825737265,1062.9683753450704,20.03525036913113,1.285197104215463,373,361.81000000000006,-2.9999999999999805,391456.22,850,384592.5878836,-1.7533588089109986,74406.21999999997,77054.08788359993,3.558664697118008,-2.3852,0.1053,False
2024-08-05,SKU0009,Groceries,1054.3956705882351,1058.246623621655,19.678458591152335,0.36522845653108593,425,424.04942730076044,-0.22366416452695992,448118.1599999999,850,448748.8746897262,0.14074740682821218,86868.15999999993,88306.86148407985,1.6561896603771942,-0.6142,0.1053,False
2024-08-12,SKU0009,Groceries,900.9998976109214,,,,586,,,527985.94,850,,,29885.93999999993,,,-0.6142,0.1053,False
2024-08-19,SKU0009,Groceries,1003.202960199005,,,,402,,,403287.59,850,,,61587.59000000002,,,-2.3852,0.1053,False
2024-08-26,SKU0009,Groceries,948.6687415730336,,,,445,,,422157.58999999997,850,,,43907.58999999994,,,-2.3852,0.1053,False
2024-09-02,SKU0009,Groceries,1106.882718446602,1093.3570552694239,22.257784325492473,-1.2219599196706232,412,424.2611047714567,2.975996303751627,456035.68,850,463868.8721782724,1.7176709020382708,105835.68000000002,103246.93312253422,-2.4460058058547007,-2.3852,0.1053,False
2024-09-09,SKU0009,Groceries,1005.9811312217194,,,,442,,,444643.66,850,,,68943.65999999996,,,-2.3852,0.1053,False
2024-09-16,SKU0009,Groceries,950.7843902439024,,,,533,,,506768.07999999996,850,,,53718.07999999998,,,-0.6142,0.1053,False
2024-09-23,SKU0009,Groceries,1089.7303921568628,1044.8433491361466,18.648092012763325,-4.11909618597247,459,471.01291762800827,2.6171933830083427,500186.25,850,492134.7143408361,-1.6097075157831542,110036.25000000001,91773.73435702905,-16.59681754237441,-0.6142,0.1053,False
2024-09-30,SKU0009,Groceries,949.4795923913044,,,,368,,,349408.49000000005,850,,,36608.490000000034,,,-2.3852,0.1053,False
2024-10-07,SKU0009,Groceries,1052.2140463917526,1058.8212008929595,19.72204567842518,0.6279287492753083,388,382.2499869740364,-1.481962120093705,408259.05,850,404734.39024916734,-0.8633390370238359,78459.05000000002,79821.90132123641,1.737022461062665,-2.3852,0.1053,False
2024-10-14,SKU0009,Groceries,1041.746194225722,1049.5457518044914,19.012582487367602,0.7487003669417014,381,374.28138978327655,-1.7634147550455226,396905.3000000001,850,392825.44262651884,-1.0279170808455529,73055.30000000012,74686.2613107338,2.232502379339585,-2.3852,0.1053,False
2024-10-21,SKU0009,Groceries,1072.6477040816328,,,,392,,,420477.9000000001,850,,,87277.90000000007,,,-2.3852,0.1053,False
2024-10-28,SKU0009,Groceries,1020.3427851458886,,,,377,,,384669.23,850,,,64219.22999999999,,,-2.3852,0.1053,False
2024-11-04,SKU0009,Groceries,974.2408146639513,,,,491,,,478352.24000000005,850,,,61002.24000000006,,,-2.3852,0.1053,False
2024-11-11,SKU0009,Groceries,1124.8147416413374,1068.8608765186866,20.476086395034248,-4.974496070437562,329,371.5792872145965,12.942032588023245,370064.05,850,397166.5626283824,7.323735615059723,90414.05,81324.16849597539,-10.053616118318576,-2.3852,0.1053,False
2024-11-18,SKU0009,Groceries,959.7908396946564,,,,393,,,377197.79999999993,850,,,43147.79999999995,,,-2.3852,0.1053,False
2024-11-25,SKU0009,Groceries,1015.3093529411764,,,,340,,,345205.18,850,,,56205.179999999964,,,-2.3852,0.1053,False
2024-12-02,SKU0009,Groceries,1053.202338902148,1066.738064863248,20.317833590295006,1.285197104215463,419,406.43000000000006,-2.9999999999999805,441291.78,850,433554.3517023699,-1.7533588089109875,85141.78000000004,88088.85170236987,3.4613696147412165,-2.3852,0.1053,False
2024-12-09,SKU0009,Groceries,1018.607,,,,420,,,427814.94,850,,,70814.93999999999,,,-2.3852,0.1053,False
2024-12-16,SKU0009,Groceries,1109.3946173469387,1066.65360394321,20.311524110759485,-3.8526429401597118,392,430.5106487010744,9.82414507680469,434882.69,850,459205.7349729303,5.593012904912431,101682.68999999999,93271.68357701703,-8.271817379126144,-2.3852,0.1053,False
2024-12-23,SKU0009,Groceries,1034.3833333333332,1047.6771979798207,18.868139762991017,1.285197104215463,408,395.7600000000001,-2.9999999999999694,422028.39999999997,850,414628.72787249397,-1.7533588089109653,75228.39999999995,78232.72787249385,3.993608627185874,-2.3852,0.1053,False
2024-12-30,SKU0009,Groceries,1140.6059016393442,1086.1242853814815,21.740079709068205,-4.77655044389641,122,137.10707196420134,12.382845872296189,139153.91999999998,850,148915.32055786555,7.014822548919608,35453.91999999999,32374.3093882944,-8.686234446587548,-2.3852,0.1053,False
2024-07-01,SKU0010,Groceries,613.8863333333334,,,,540,,,331498.62,420,,,104698.62000000002,,,0.3654,0.4763,False
2024-07-08,SKU0010,Groceries,663.0662932790224,,,,491,,,325565.55,420,,,119345.54999999999,,,0.3654,0.4763,False
2024-07-15,SKU0010,Groceries,671.475380952381,,,,420,,,282019.66000000003,420,,,105619.66000000002,,,0.613,0.4763,False
2024-07-22,SKU0010,Groceries,726.5293349168645,,,,421,,,305868.85,420,,,129048.84999999996,,,0.613,0.4763,False
2024-07-29,SKU0010,Groceries,712.4327803738317,,,,428,,,304921.23,420,,,125161.22999999998,,,0.613,0.4763,False
2024-08-05,SKU0010,Groceries,577.8016294642857,,,,448,,,258855.13,420,,,70695.13,,,0.3654,0.4763,False
2024-08-12,SKU0010,Groceries,576.7786931818182,,,,528,,,304539.15,420,,,82779.15000000001,,,0.3654,0.4763,False
2024-08-19,SKU0010,Groceries,602.6372727272728,,,,451,,,271789.41000000003,420,,,82369.41000000005,,,0.613,0.4763,False
2024-08-26,SKU0010,Groceries,704.3757333333334,,,,375,,,264140.9,420,,,106640.90000000002,,,0.613,0.4763,False
2024-09-02,SKU0010,Groceries,601.9449417249417,,,,429,,,258234.38,420,,,78054.37999999999,,,0.613,0.4763,False
2024-09-09,SKU0010,Groceries,703.0051980198019,,,,404,,,284014.1,420,,,114334.09999999998,,,0.613,0.4763,False
2024-09-16,SKU0010,Groceries,639.8742948717949,,,,468,,,299461.17,420,,,102901.17,,,0.3654,0.4763,False
2024-09-23,SKU0010,Groceries,601.0783700440529,,,,454,,,272889.58,420,,,82209.58000000003,,,0.3654,0.4763,False
2024-09-30,SKU0010,Groceries,663.9,,,,376,,,249626.4,420,,,91706.4,,,0.613,0.4763,False
2024-10-07,SKU0010,Groceries,631.3169920844327,,,,379,,,239269.14,420,,,80089.14000000001,,,0.613,0.4763,False
2024-10-14,SKU0010,Groceries,635.8582644628099,,,,363,,,230816.55,420,,,78356.54999999999,,,0.613,0.4763,False
2024-10-21,SKU0010,Groceries,633.2385204081633,,,,392,,,248229.5,420,,,83589.5,,,0.613,0.4763,False
2024-10-28,SKU0010,Groceries,607.4834550561798,,,,356,,,216264.11,420,,,66744.11,,,0.613,0.4763,False
2024-11-04,SKU0010,Groceries,686.9634501347709,,,,371,,,254863.44000000003,420,,,99043.44000000002,,,0.613,0.4763,False
2024-11-11,SKU0010,Groceries,627.2824719101123,,,,356,,,223312.56,420,,,73792.56,,,0.613,0.4763,False
2024-11-18,SKU0010,Groceries,597.9219132653061,,,,392,,,234385.38999999998,420,,,69745.38999999998,,,0.613,0.4763,False
2024-11-25,SKU0010,Groceries,658.6899519230769,,,,416,,,274015.02,420,,,99295.02,,,0.613,0.4763,False
2024-12-02,SKU0010,Groceries,668.3640121580546,,,,329,,,219891.75999999995,420,,,81711.75999999997,,,0.613,0.4763,False
2024-12-09,SKU0010,Groceries,647.5236283185841,,,,452,,,292680.68,420,,,102840.68000000001,,,0.613,0.4763,False
2024-12-16,SKU0010,Groceries,704.9001639344262,,,,366,,,257993.46,420,,,104273.46,,,0.613,0.4763,False
2024-12-23,SKU0010,Groceries,687.6192410714285,,,,448,,,308053.42,420,,,119893.41999999998,,,0.613,0.4763,False
2024-12-30,SKU0010,Groceries,619.5778181818182,,,,110,,,68153.56,420,,,21953.56,,,0.613,0.4763,False
2024-07-01,SKU0011,Groceries,629.6557370517928,657.2288483004525,20.879918563422255,4.379077268121767,502,486.95216826228534,-2.9975760433694543,316087.18,520,320039.01272442995,1.2502350536424567,55047.17999999999,66823.88522804156,21.393839299382034,-0.7101,0.0299,True
2024-07-08,SKU0011,Groceries,592.039979757085,,,,494,,,292467.75,520,,,35587.74999999999,,,-0.7101,0.0299,True
2024-07-15,SKU0011,Groceries,602.9266666666666,,,,522,,,314727.72,520,,,43287.71999999997,,,-1.1961,0.0299,True
2024-07-22,SKU0011,Groceries,660.395799086758,664.0412877282998,21.69161622782046,0.5520157224778055,438,435.12546178092185,-0.656287264629718,289253.36,520,288941.27196437446,-0.1078943510372743,61493.359999999986,62676.0318382951,1.9232512880986041,-1.1961,0.0299,True
2024-07-29,SKU0011,Groceries,671.6736021505377,676.0398289659419,23.081455009036603,0.650051870644397,372,369.128103040831,-0.7720153116045791,249862.58000000002,520,249545.29964624593,-0.12698194093493376,56422.58000000002,57598.68606501383,2.0844599183763135,-1.1961,0.0299,True
2024-08-05,SKU0011,Groceries,549.28177734375,,,,512,,,281232.27,520,,,14992.270000000019,,,-0.7101,0.0299,True
2024-08-12,SKU0011,Groceries,567.433638095238,,,,525,,,297902.66,520,,,24902.659999999978,,,-0.7101,0.0299,True
2024-08-19,SKU0011,Groceries,605.5384696016771,,,,477,,,288841.85,520,,,40801.84999999998,,,-1.1961,0.0299,True
2024-08-26,SKU0011,Groceries,679.145686746988,648.8523488932454,19.858500799608773,-4.460506551818555,415,438.2796326575046,5.609550037952915,281845.46,520,284378.7691218906,0.8988291391639036,66045.46,56473.36013998823,-14.493198866374424,-1.1961,0.0299,True
2024-09-02,SKU0011,Groceries,607.2881341107872,,,,343,,,208299.83,520,,,29939.829999999994,,,-1.1961,0.0299,True
2024-09-09,SKU0011,Groceries,670.5385828877005,643.5509840757447,19.19832105504216,-4.024764495390054,374,392.8357458445811,5.036295680369274,250781.43,520,252809.8308184093,0.8088321445528512,56301.429999999986,48535.24297922714,-13.793942748475207,-1.1961,0.0299,True
2024-09-16,SKU0011,Groceries,604.4868446601943,,,,412,,,249048.58000000005,520,,,34808.58000000004,,,-0.7101,0.0299,True
2024-09-23,SKU0011,Groceries,639.9916431924883,645.8177341761397,19.481926171730716,0.9103386029525318,426,423.26746240760156,-0.6414407493893104,272636.44,520,273353.6335225616,0.26305857080644035,51116.439999999995,53254.553070608796,4.182828598018173,-0.7101,0.0299,True
2024-09-30,SKU0011,Groceries,611.213896713615,,,,426,,,260377.12,520,,,38857.11999999998,,,-1.1961,0.0299,True
